customer_id,PCA1,PCA2,Cluster
329182,-0.6976435704287437,-0.8998024833728372,0
934075,-0.6100866024901693,-0.9786015924626147,0
510677,-0.5227367312088772,-0.29190651216421554,0
949429,-0.3635453322758162,-0.05614004341564676,0
204140,0.5587893347981787,0.44018826235242353,0
185914,-0.4772326462412282,0.25067355514537965,0
942742,-0.5000091914527579,0.23720360500349577,0
892519,-0.6016031566316312,-0.8577040752056266,0
324915,-0.5673683195939541,-0.0592031915194029,0
840746,-0.20832767591980705,1.3000205566400926,0
583341,-0.5538047303993481,-0.18221432180491431,0
245762,-0.610617286326869,-0.01541782107158901,0
863831,-0.5096995236860198,-0.7930457371528952,0
241722,-0.5076218230169038,-0.2105706409791475,0
590348,-0.6548291566598667,-1.3579243366126754,0
542039,-0.5437967920371602,0.48701691374413975,0
980220,-0.5904347684058315,0.8108661256153405,0
200079,-0.461214555504129,0.11842638479058328,0
67080,-0.2184015104742982,-0.574011598054786,0
630215,-0.5138605883452957,0.33179203487067643,0
651873,6.437681213676776,-2.0655454162941194,1
171563,9.927831119770225,1.1603306081414682,1
606024,-0.4847266936969602,0.24439191779103617,0
446194,0.6214806691865508,0.6674287373860764,0
31481,0.14115568871039003,-1.162205940992607,0
14931,0.5443268112259384,-1.3887603178050263,0
913466,-0.4682352234221902,-0.014070209893680017,0
940969,0.2303674210704623,-0.3776769707567221,0
337638,-0.3257493648258483,1.6518290650713263,0
23674,-0.5475628935778724,0.20620616905270242,0
720398,-0.566724531941563,-1.522865848768644,0
60541,-0.1609797566841546,0.6793063784713397,0
422426,0.10806146064445751,1.2734236495630087,0
178035,-0.49601542625479306,0.2560445027710515,0
318065,-0.36193391625145477,0.5221655013192765,0
960457,-0.12184689546342137,0.43813044933990103,0
597280,-0.35283794788296813,0.8176610075220034,0
240652,-0.48277355809422634,0.9313214258554285,0
860509,-0.5938794868251279,0.07841934467294184,0
10465,-0.5051026088005633,1.0265082182356524,0
880165,0.10299775690832018,0.38609543874542823,0
250557,-0.2830909326827001,0.5541050424739968,0
324044,-0.4480351080763279,-0.9195010524934626,0
399197,-0.21094230027444136,0.32477767884743863,0
196808,-0.47496165447694294,1.49576968892357,0
221877,-0.5527782718867033,0.9726719680929878,0
660824,-0.5307345517966499,-0.9093270325724282,0
452448,-0.6741211504412342,-1.4999789722665622,0
90152,-0.6550948821424858,-1.5443610917191435,0
144139,-0.28247458224966393,-0.06230782518191193,0
979593,-0.26646970138402676,-0.8170674074772875,0
870290,0.3063589397931964,-0.15596282583789733,0
842883,-0.6921231591931992,-1.5985763664223498,0
114136,1.3804844328387076,0.7762701748029907,0
52414,-0.6023613271773095,-0.05682203589077178,0
904744,3.6914320843358435,-0.9096476828641995,0
407528,-0.4532360498346197,0.4753168421385234,0
